product_code;country;nat_value;operator
3057200;ES;5465;5785
3063610;FR;3258;5785
3072110;NL;2181;5785
3057200;DK;1516;5785
3044430;NL;1383;5785
3044100;DK;1366;5785
3028929;ES;1183;5785
3074210;NL;1169;5785
3022980;NL;873;5785
3029200;NL;838;5785
3028950;NL;815;5785
3025920;ES;696;5785
3025920;FR;547;5785
3022910;NL;449;5785
3028910;DK;185;5785
3074220;NL;250;5785
8102090;ES;84495;5796
1022190;AT;81440;5798
1022190;DE;10283;5798
3074331;ES;35735;5800
3023290;ES;9514;5800
3061799;ES;8689;5800
3074329;PT;4205;5800
1022959;BE;63489;5822
1022999;BE;58153;5822
1022999;LU;52397;5822
7011000;FR;245499;5825
7011000;ES;31830;5825
7011000;LU;26839;5825
7011000;NL;4922;5825
1022951;FR;52731;5830
2013000;FR;6968;5830
2031915;BE;2573;5830
2031211;BE;1700;5830
2012030;FR;1467;5830
2045011;FR;887;5830
2061098;FR;716;5830
2031110;BE;571;5830
2042230;FR;482;5830
2041000;FR;171;5830
2031913;BE;166;5830
2071499;NL;12204;5833
2071410;NL;2456;5833
3044990;ES;95127;5840
3074980;ES;71202;5840
3044500;ES;52328;5840
3021400;FR;37664;5840
3044100;NL;19754;5840
3028590;NL;13968;5840
3022300;NL;13556;5840
3072110;DK;13502;5840
3044500;PT;6827;5840
3044100;DK;4328;5840
3072110;NL;3480;5840
3028990;GR;3482;5840
3024100;ES;2860;5840
3074220;NL;1771;5840
3074980;FR;1546;5840
3074940;NL;1391;5840
3044990;GR;876;5840
3044800;FR;830;5840
3071190;NL;892;5840
3028950;NL;744;5840
1022959;BE;15836;5843
6029010;NL;253538;5845
3074920;NL;10191;5858
3028410;FR;4502;5858
3074230;ES;3666;5858
3074920;FR;2436;5858
3074220;FR;2317;5858
3028530;NL;1344;5858
3022300;ES;875;5858
3074980;FR;769;5858
3074329;NL;698;5858
3024400;NL;491;5858
3028990;SE;1251218;5886
2013000;DE;929499;5886
7099990;ES;680095;5886
7099990;DE;419602;5886
2013000;ES;409671;5886
7099990;NL;355549;5886
3028990;GR;315035;5886
3028990;NL;299361;5886
4061030;FR;205832;5886
7099990;BE;200020;5886
7099990;FR;186994;5886
3071190;ES;166593;5886
3028990;IE;100687;5886
4061030;BE;76412;5886
7099990;IE;69206;5886
2013000;SE;66386;5886
2013000;BE;60025;5886
3071190;FR;51846;5886
7099990;HU;31314;5886
4061030;NL;17669;5886
4032049;DE;15032;5886
7099990;DK;14418;5886
4061030;AT;13861;5886
2013000;FR;9492;5886
7099990;SE;5875;5886
2013000;AT;2977;5886
7099990;AT;1274;5886
2011000;AT;3096;5892
7011000;FR;28670;5893
8107000;ES;3761;5893
8083010;NL;2849;5893
7020000;BE;1902;5893
8055010;FR;1240;5893
4064090;DE;40934;5894
1022190;FR;194394;5903
7049010;NL;8515;5906
7052100;NL;8220;5906
8083090;NL;6529;5906
7039000;NL;6079;5906
7099910;FR;5244;5906
7069090;NL;1170;5906
7041010;NL;670;5906
7069010;NL;594;5906
7019090;DE;14388;5917
7108070;FR;3951;5917
7096010;ES;1548;5917
7032000;DE;21284;5920
2031955;AT;1111;5922
7049090;NL;7183;5927
7096010;ES;6962;5927
7061000;DE;6894;5927
7052900;NL;6423;5927
7039000;BE;3696;5927
7020000;BE;3496;5927
7051100;NL;3094;5927
7096010;NL;2729;5927
4090000;NL;2146;5927
7052900;BE;2232;5927
8109075;FR;1609;5927
8052200;FR;1416;5927
7031019;FR;406;5927
9081200;FR;232;5927
8052200;ES;1349;5932
8081080;ES;1042;5932
8092900;ES;1074;5932
7041010;ES;305;5932
7051100;ES;5;5932
8119019;ES;131;5932
7093000;ES;14926;5952
2023090;AT;11077;5952
7108059;ES;403;5952
4069086;DE;18656;5959
2031955;AT;28;5966
7019090;AT;35;5966
4069078;AT;117;5966
4015039;BE;242119;5969
4012099;DE;16930;5969
4012099;DE;65511;5975
3074399;ES;26673;5979
3061500;NL;21890;5979
3074392;PT;9103;5979
3044290;NL;3851;5979
3074335;PT;3584;5979
3048100;NL;2317;5979
3034310;ES;243;5979
4069069;DE;234716;5983
4069089;NL;93868;5983
4061030;NL;53936;5983
4061030;FR;4110;5983
2101981;DE;44682;5993
4069086;AT;38532;5993
2031211;NL;26715;5993
2101981;NL;25439;5993
2031955;NL;24884;5993
2031219;DE;14240;5993
4069089;AT;7744;5993
2031211;AT;6426;5993
4069025;AT;6013;5993
2031211;DE;5054;5993
2031955;AT;3933;5993
2101981;AT;3401;5993
7020000;NL;78994;5994
7051100;ES;45898;5994
8083090;NL;38931;5994
7049010;NL;29804;5994
7020000;BE;18103;5994
3074331;ES;68748;6000
3061500;NL;43921;6000
3048990;NL;20880;6000
3061699;ES;7952;6000
3049550;PT;7331;6000
3048390;NL;6705;6000
3073210;PT;6470;6000
3047411;NL;6300;6000
3048700;ES;5359;6000
3047190;PT;4696;6000
3048100;NL;3658;6000
3038955;NL;1842;6000
4069099;ES;254;6000
3074333;ES;288;6000
7041010;ES;22155;6003
8104090;PL;11116;6003
7122000;PL;9620;6003
7093000;ES;5063;6003
7099390;ES;3363;6003
7032000;ES;2178;6003
7070005;ES;1012;6003
4015011;AT;139919;6013
3044410;ES;26051;6013
6029099;NL;14856;6013
6029091;NL;4880;6013
4012099;DE;225248;6023
8094005;RO;66049;6033
7099910;NL;49871;6033
7099910;AT;27765;6033
8051028;NL;15604;6033
8101000;DE;13271;6033
8119070;FR;8173;6033
7099910;DE;7495;6033
8134010;ES;6932;6033
7049010;ES;3651;6033
8102010;NL;3201;6033
8112059;FR;3095;6033
8133000;DE;2191;6033
7099390;DE;2101;6033
8091000;ES;2133;6033
7049090;DE;1617;6033
8133000;ES;1246;6033
7097000;DE;555;6033
8101000;ES;547;6033
8055010;DE;713;6033
2074510;FR;56008;6035
2032990;NL;53647;6035
2074510;BG;48113;6035
2075510;NL;44194;6035
2032990;ES;38483;6035
2074280;BG;28901;6035
5119985;BE;27904;6035
2074510;NL;20735;6035
2089030;NL;20450;6035
2072791;ES;4919;6035
2074541;BG;4402;6035
2072799;ES;3172;6035
2023090;NL;1614;6035
2069099;NL;793;6035
1022130;ES;213631;6036
1022130;FR;165671;6036
7095600;BG;839800;6040
7123100;BG;32886;6040
4061050;DE;110167;6041
8013200;NL;71861;6046
8021290;ES;9115;6046
8119050;AT;166673;6055
8024200;AT;77414;6055
8129025;BE;73439;6055
8119095;DE;41542;6055
3074338;ES;45401;6066
3074290;FR;22225;6066
3074230;ES;12289;6066
3074960;ES;8824;6066
3075200;ES;6899;6066
3074940;ES;5092;6066
3048390;NL;4696;6066
3036500;ES;2784;6066
3036310;ES;2611;6066
9012100;DE;97;6070
9023000;DE;94;6070
2013000;IE;27922;6077
2042230;FR;4866;6077
2032290;AT;3750;6077
2012090;IE;3261;6077
2013000;BE;2743;6077
2089030;AT;1655;6077
2012090;FR;1445;6077
2101190;ES;28141;6081
3024400;ES;86475;6084
2101981;ES;19386;6084
3047190;FR;14011;6084
6029091;NL;13405;6084
7020000;NL;10590;6084
2101981;SI;10143;6084
2081090;SI;9616;6084
6012030;NL;9117;6084
2102090;PT;7484;6084
6029099;NL;6760;6084
3074290;ES;5571;6084
6029050;NL;5089;6084
2102090;ES;3110;6084
7020000;BE;2629;6084
2031290;SI;2552;6084
6024000;NL;2725;6084
2072670;ES;623;6084
6029020;NL;460;6084
6023000;NL;310;6084
6042040;NL;199;6084
3074290;ES;207361;6087
3074399;ES;5183;6087
2011000;SI;105213;6089
2011000;HR;35632;6089
2011000;HU;35377;6089
2012090;PL;11699;6089
2012030;ES;9732;6089
2013000;DE;7904;6089
2022030;PL;7296;6089
2013000;NL;3218;6089
4069086;DE;233700;6090
4069099;NL;205134;6090
4051050;FR;134146;6090
4051090;NL;117286;6090
4021019;PL;114834;6090
4069021;NL;104184;6090
8134095;DE;142;6094
4063031;DE;160;6094
3074338;ES;277113;6095
3031100;DK;79683;6095
3038955;NL;24171;6095
3035700;ES;23601;6095
3033300;NL;15013;6095
3074331;ES;11597;6095
3034110;ES;10398;6095
3034110;NL;9212;6095
3061500;IE;8301;6095
7108095;FR;6359;6095
3048310;NL;5176;6095
3061792;ES;3434;6095
7103000;FR;1878;6095
3043300;NL;1642;6095
3048949;NL;1401;6095
7102100;FR;921;6095
7109000;FR;683;6095
7102200;FR;582;6095
2011000;DE;16894;6096
2031913;DE;15064;6096
2031211;DE;5425;6096
2011000;AT;3699;6096
2031219;DE;2266;6096
2031915;DE;1602;6096
2061098;DE;441;6096
2031211;ES;86329;6097
2071350;ES;24653;6097
2011000;ES;6050;6097
2011000;DE;3598;6097
8023200;HU;532;6101
4051011;HU;416;6101
9062000;AT;134;6101
9023000;AT;103;6101
9042190;AT;66;6101
6039000;NL;139955;6102
2101981;AT;49842;6102
4069078;NL;44196;6102
3044100;DE;44109;6102
4069032;AT;37286;6102
6049099;DE;34664;6102
6031970;AT;34387;6102
8112031;DE;31776;6102
4039079;AT;30756;6102
4061050;BE;25804;6102
4049021;AT;24136;6102
3046200;NL;20758;6102
4090000;AT;20153;6102
8135099;DE;18278;6102
4029999;BE;18135;6102
8135099;FR;18197;6102
4069099;BE;16423;6102
9021000;DE;16245;6102
8119031;SK;15306;6102
3047411;NL;14029;6102
8022200;AT;13946;6102
5119985;DE;13030;6102
7052900;AT;12834;6102
4069023;AT;10586;6102
9101200;DE;10018;6102
6012090;NL;9680;6102
2032990;DE;9668;6102
8045000;SK;9606;6102
4032093;AT;9073;6102
6029099;NL;8511;6102
9012100;DE;7629;6102
9023000;DE;6070;6102
4021019;DE;3486;6102
9021000;PL;2514;6102
2031211;NL;83482;6103
2089030;AT;16687;6103
2031955;NL;8313;6103
2031110;NL;7742;6103
2031913;NL;6128;6103
2031290;AT;4340;6103
4069017;AT;4199;6103
2031915;NL;2045;6103
9109991;DE;1641;6103
9109190;AT;984;6103
7129090;AT;498;6103
9042110;DE;57;6103
3074230;NL;37595;6121
2013000;IE;15655;6121
3025419;ES;13673;6121
2041000;NL;13471;6121
3061500;GR;8795;6121
3074230;IE;8794;6121
3061500;ES;7832;6121
2031190;BE;4237;6121
3028410;NL;2220;6121
3021180;ES;1677;6121
2012090;IE;692;6121
3049550;ES;52224;6126
3071110;FR;2583;6126
2071350;NL;2749;6127
2031211;FR;27101;6147
2031911;ES;25566;6147
3034290;ES;17955;6147
2012050;HU;13607;6147
2012020;HU;11737;6147
2013000;AT;7060;6147
2031211;AT;4698;6147
2041000;FR;3729;6147
3061500;DK;2632;6147
3021300;DK;1774;6147
3072290;DK;1642;6147
3061799;DK;1496;6147
3074210;DK;583;6147
3077210;DK;470;6147
3024700;DK;383;6147
3055985;DK;82;6147
3061792;DK;86;6147
1022991;FR;73756;6152
1022190;FR;41437;6152
1022951;FR;35779;6152
6049019;DE;16194;6156
6049091;DE;14092;6156
6049099;DE;14054;6156
6039000;DE;1871;6156
9061100;DE;1645;6156
5069000;DE;1420;6156
5080090;DE;551;6156
5119190;DE;352;6156
4029910;DE;96;6156
2012050;IE;47719;6159
3022200;NL;44658;6159
7069090;NL;32951;6159
3044490;NL;28022;6159
8104010;NL;10325;6159
8044000;NL;3417;6159
6024000;NL;2430;6159
4041034;DE;397;6159
8021190;FR;66590;6160
8021190;ES;3221;6160
1022190;FR;416533;6171
1022910;FR;8541;6179
4029110;NL;274449;6180
4012099;AT;88136;6180
4021019;LT;19860;6180
4022118;PT;4244;6180
1022999;IE;118307;6184
7131090;PL;31195;6186
7108051;ES;556;6186
8024100;GR;44865;6192
3023980;ES;17665;6204
4061050;SK;868;6205
3074220;ES;163740;6208
3063400;IE;37018;6208
3024200;HR;5951;6208
3077210;ES;5626;6208
3034290;ES;5177;6208
3074240;ES;4635;6208
3074220;PT;4417;6208
3061792;ES;4014;6208
3044990;ES;2410;6208
3035910;HR;1945;6208
3044500;ES;138;6208
2031211;NL;13754;6219
2031110;NL;4678;6219
2012090;AT;3357;6219
2031915;NL;2671;6219
2012090;NL;882;6219
4051011;AT;97;6219
3044300;DK;115582;6233
3044300;NL;51134;6233
3044300;DE;48409;6233
3044300;PT;17191;6233
3061990;NL;10002;6233
3044300;GR;5591;6233
3061990;DK;4216;6233
3044300;HR;594;6233
2031955;DE;2952;6237
8051024;ES;6134;6239
8024100;ES;1419;6239
4012099;BG;16746;6264
4012099;NL;7283;6264
3035700;ES;10151;6268
3074399;ES;8975;6268
3061799;DK;7894;6268
3021400;NL;4941;6268
3061792;DK;4564;6268
3038130;ES;4537;6268
3023290;ES;4444;6268
3061792;BE;2757;6268
3061792;FR;2504;6268
2031955;DK;2418;6268
3074399;DK;2348;6268
3061910;DK;2003;6268
7129005;AT;1837;6268
3047190;NL;1531;6268
3061910;FR;1399;6268
3079100;DK;1418;6268
3044210;NL;472;6268
3049700;ES;439;6268
3028510;NL;365;6268
3044300;FR;343;6268
3054100;ES;143;6268
3063390;FR;281;6268
3038990;FR;118;6268
3036611;FR;108;6268
7102900;DK;37;6268
3036611;ES;164;6268
2013000;DK;40;6268
3061792;DK;33775;6269
3075200;ES;28953;6269
3043300;NL;4964;6269
3025110;NL;2344;6269
3028180;GR;838;6269
3028200;GR;643;6269
3024400;NL;595;6269
3056300;GR;265;6269
3019985;GR;288;6269
3074220;NL;43;6269
2013000;AT;60565;6274
2013000;NL;28328;6274
4069023;DE;233488;6284
7041010;ES;109405;6284
3074240;ES;104284;6284
2071450;NL;68078;6284
2013000;PL;58371;6284
2101111;ES;46244;6284
3049999;NL;40434;6284
3049100;ES;31987;6284
3031100;NL;31748;6284
3061500;NL;31693;6284
3054980;FR;30864;6284
4069023;BE;30864;6284
3074940;NL;28498;6284
3056300;ES;25677;6284
3033130;NL;16855;6284
2032959;PL;13666;6284
2012090;PL;12037;6284
7095900;ES;11735;6284
3031100;ES;9894;6284
3074940;PT;9254;6284
8112090;FR;7752;6284
2061098;IE;7585;6284
2085000;NL;7264;6284
7101000;FR;6865;6284
7102900;NL;6625;6284
2031990;NL;6311;6284
3033130;ES;6110;6284
9041100;DE;6085;6284
2032110;DE;6139;6284
3061792;NL;5858;6284
3074980;ES;5900;6284
3075200;PT;4717;6284
7041010;BE;4698;6284
3048100;PT;4088;6284
3071900;FR;3919;6284
7109000;NL;3829;6284
2013000;FR;3483;6284
3049999;ES;3373;6284
3049390;ES;3211;6284
3038115;FR;3118;6284
2071290;ES;3060;6284
4039063;NL;3072;6284
4061030;BE;3016;6284
7102900;ES;2541;6284
6039000;DE;2458;6284
2031913;DE;2291;6284
3038410;HR;2392;6284
2012090;FR;2327;6284
2071450;FR;1719;6284
9042190;DE;1861;6284
7102900;BE;1111;6284
9051000;DE;950;6284
9109105;DE;383;6284
9041200;DE;441;6284
7104000;BE;330;6284
7129090;DE;197;6284
9042200;DE;114;6284
9062000;DE;197;6284
9096200;DE;18;6284
7109000;FR;111;6284
1022959;SI;245012;6294
1039219;FR;39893;6294
1039219;DE;32202;6294
8055010;DE;766;6305
7051900;FR;60213;6308
3079900;ES;38604;6311
3061500;IE;12429;6311
2013000;DE;6244;6311
3061910;IE;4545;6311
3028410;GR;4097;6311
3028530;GR;1488;6311
3035700;ES;1403;6311
3024590;ES;1046;6311
3073210;ES;83;6311
3028510;ES;26;6311
6042040;NL;15358;6323
6012030;NL;1249;6323
6029099;NL;440;6323
6031500;NL;122;6323
6049091;NL;199;6323
6029091;NL;101;6323
3074950;ES;17146;6325
3043900;NL;8160;6325
2071370;NL;4811;6325
3023290;ES;2185;6325
3071200;PT;1733;6325
2031211;ES;1522;6325
3063910;PT;1349;6325
3023290;NL;764;6325
3036611;ES;568;6325
3036611;PT;499;6325
3074329;PT;476;6325
3043900;PT;369;6325
3048290;PT;334;6325
7129090;FR;23217;6327
7129030;FR;3680;6327
9093100;FR;563;6327
2101131;ES;2288;6335
7095600;RO;31279;6336
9102090;ES;1925;6336
1061900;FR;3034;6340
5119985;DE;192213;6347
2071491;GR;17761;6347
6029099;DE;47173;6349
6031500;NL;19173;6349
6031400;NL;11219;6349
6031100;ES;6464;6349
6031300;NL;6223;6349
6042040;NL;5005;6349
6031200;NL;3441;6349
6029048;DE;2421;6349
6049099;NL;1960;6349
6042019;NL;1629;6349
6012030;DE;1548;6349
6049091;NL;444;6349
6031910;NL;388;6349
6012090;NL;152;6349
4069021;IE;261417;6351
4041084;DE;45402;6351
2071360;DE;10553;6355
2071310;DE;7259;6355
2012090;PL;5718;6355
2071320;DE;5023;6355
2071330;DE;4298;6355
2012030;SI;4092;6355
2012090;NL;3246;6355
2012050;IE;3081;6355
2012090;IE;2316;6355
3074392;ES;2234;6355
3038965;ES;1775;6355
3053219;ES;1442;6355
2031913;SI;1098;6355
2012050;SI;317;6355
3061990;ES;264;6355
7101000;FR;20256;6356
3061799;NL;17260;6356
3048100;NL;8330;6356
3074392;ES;6381;6356
3074392;PT;4429;6356
3044500;PT;3539;6356
3077290;PT;3332;6356
3043200;ES;2538;6356
3048815;PT;885;6356
3048700;PT;631;6356
8051022;BG;71014;6375
7051900;ES;10816;6375
4032091;AT;159163;6376
7108061;NL;55501;6380
2101219;AT;35005;6380
2101131;DE;31785;6380
4061030;FR;24480;6380
6039000;DE;190;6389
7097000;SE;9213;6391
1022190;FR;221671;6394
1022190;FR;226019;6397
2031211;NL;46048;6402
2032959;ES;21749;6402
7020000;NL;73058;6412
7051100;ES;37028;6412
3048100;NL;26957;6412
3048310;NL;18051;6412
7096010;ES;11412;6412
6031970;NL;4893;6412
7096010;ES;215359;6417
7108095;PL;112877;6417
7103000;DE;112085;6417
7031019;PL;95290;6417
7108010;ES;87868;6417
7102900;PL;52170;6417
7093000;ES;47132;6417
7102900;ES;34437;6417
7099940;ES;23980;6417
7108095;DE;21450;6417
7069090;ES;20307;6417
7031019;ES;18378;6417
7099310;ES;12810;6417
7096099;PL;10195;6417
7039000;PL;9418;6417
7102200;ES;7851;6417
9109991;PL;6331;6417
9109939;PL;5479;6417
7108070;ES;3451;6417
7031090;PL;3244;6417
8059000;PL;3120;6417
7099960;ES;2251;6417
7061000;ES;2299;6417
7108085;DE;1736;6417
7099910;ES;1669;6417
7099950;ES;1083;6417
7099990;ES;759;6417
4021019;DE;82291;6437
6021090;NL;239;6438
6031300;NL;1386;6445
6039000;NL;715;6445
6031200;NL;196;6445
6011030;NL;53;6445
6031100;NL;59;6445
7108061;NL;105753;6451
7104000;AT;95676;6451
7108051;ES;22726;6451
7133390;PL;116389;6454
7132000;PT;97196;6454
8044000;ES;74003;6461
8061010;FR;59700;6461
8081080;NL;32468;6461
8045000;PT;6949;6461
8061010;PL;5394;6461
8055090;NL;4594;6461
8104030;DE;932;6461
8061010;DE;194;6461
1022999;IE;28599;6466
3047500;ES;19777;6469
3048100;DK;7943;6469
3074399;DK;3864;6469
3038990;PT;3504;6469
3038190;PT;1656;6469
2032219;HU;1510;6469
3074338;DK;1187;6469
3061910;DK;1012;6469
3038990;DK;750;6469
4014010;NL;426;6469
4029910;NL;435;6469
9109999;NL;274;6469
4029130;NL;179;6469
2071491;NL;158;6469
2031211;ES;36789;6476
8051080;ES;29877;6476
4032011;LU;24091;6476
4069013;DE;15607;6476
3073210;ES;2262;6476
3074338;ES;2364;6476
7108069;LT;144067;6477
3079100;SI;18772;6480
3055110;HR;18099;6480
3074220;SI;11445;6480
3045400;ES;10457;6480
3044100;NL;6018;6480
3022980;NL;2451;6480
3022400;NL;1241;6480
3082100;FR;1226;6480
3028990;NL;1014;6480
3061792;HR;975;6480
3028950;ES;638;6480
3028929;HR;619;6480
3074290;HR;499;6480
3022980;HR;424;6480
3061500;NL;470;6480
3022130;ES;251;6480
3063910;HR;226;6480
3079100;ES;198;6480
3074210;NL;169;6480
3028950;NL;13;6480
2011000;SI;117002;6483
2011000;DE;47510;6483
2011000;FR;30379;6483
2031955;DE;28150;6483
2011000;PL;14508;6483
2011000;IE;13915;6483
2031955;ES;8255;6483
2031110;DE;4482;6483
2011000;DK;2303;6483
2031955;NL;2132;6483
2031290;NL;1984;6483
2031915;DE;302;6483
7052900;AT;5524;6488
7020000;AT;3407;6488
7052100;AT;2258;6488
2011000;PL;44377;6494
2012030;BE;32034;6494
2013000;BE;30900;6494
2023090;BE;29300;6494
2012090;BE;20632;6494
2013000;DE;18708;6494
2042100;IE;16103;6494
2011000;BE;13667;6494
2012090;NL;5525;6494
2012090;IE;5016;6494
2061098;BE;868;6494
7099920;ES;4562;6495
4061050;ES;3185;6495
7099910;ES;370;6495
4069069;DE;4067;6502
9024000;DE;2524;6502
9061900;DE;1711;6502
4069023;DE;36252;6503
4032011;LU;2143;6503
7069090;DE;20501;6510
2012050;SI;53644;6512
2012050;LT;53523;6512
2062999;NL;1591;6512
7099210;ES;164646;6514
3021180;ES;29601;6515
2101131;ES;458466;6517
3061500;NL;219211;6517
3031200;NL;82318;6517
2101981;ES;75212;6517
4051050;DE;34098;6517
8134030;NL;23744;6517
3048310;NL;12994;6517
7052900;ES;5039;6517
3089090;FR;82086;6518
3089090;ES;54049;6518
3049999;ES;30661;6518
3049999;GR;25598;6518
3089090;PT;24475;6518
3049999;NL;24021;6518
3069990;ES;11939;6518
3028990;DK;9379;6518
3089090;NL;7969;6518
3069990;DK;7466;6518
3089090;DE;7417;6518
3049999;DK;5455;6518
3069990;IE;4580;6518
3049999;FR;4100;6518
3038990;FR;458;6518
3054100;DK;14088;6527
3061910;DK;12453;6527
6049099;NL;8260;6530
6031300;NL;5675;6530
6029099;NL;4691;6530
6021090;NL;1054;6530
6031400;NL;548;6530
6031200;NL;170;6530
6029091;NL;126;6530
4069001;DE;222523;6535
2012090;NL;30063;6540
2013000;NL;15984;6540
2071399;ES;8027;6540
2012090;ES;4079;6543
2061098;ES;2119;6543
2013000;DE;1774;6543
2031211;PL;103003;6545
2031211;AT;27177;6545
2102090;FR;26786;6545
3048100;DK;46094;6546
3074980;ES;19691;6546
3049929;ES;3611;6546
3053219;DE;138994;6549
3056200;DE;90937;6549
3054200;FR;37621;6549
3053290;DE;22282;6549
4011090;DE;72072;6558
4069078;NL;155709;6567
4039019;FR;3034;6567
3075100;PT;100329;6570
3044490;DK;27273;6570
3019911;FR;5419;6570
3073920;NL;3395;6570
3031300;FR;965;6570
3028950;DK;680;6570
3054100;DE;267458;6571
3054100;FR;118129;6571
3031200;DK;47322;6571
1022999;IE;39597;6574
2012050;PL;159154;6575
1022999;FR;96923;6575
2011000;PL;34531;6575
2031913;BE;28589;6575
2011000;BE;17179;6575
2032955;ES;2928;6575
2031915;BE;2719;6575
2032955;BE;2122;6575
2012030;PL;1637;6575
2031211;BE;1504;6575
2013000;BE;1230;6575
2031110;DE;153471;6584
2031219;DE;8771;6584
2031211;DE;3861;6584
2032990;DE;153;6584
2031990;DE;99;6584
7051900;NL;12739;6599
7104000;FR;8540;6599
8119039;RO;97164;6601
7108069;SI;72205;6601
7108061;NL;19775;6601
7108061;NL;20935;6604
7123100;NL;20955;6604
7108069;AT;478;6604
7108069;DE;-20;6604
8024200;PT;2567;6614
2031913;DE;427;6617
3075200;ES;73125;6623
3022980;PT;21490;6623
3022980;FR;15819;6623
3022980;NL;3474;6623
3074331;IE;2198;6623
2031110;DE;171928;6628
4064090;DE;82608;6628
8107000;ES;6037;6636
8083090;ES;4837;6636
8094005;ES;3856;6636
8061010;ES;3112;6636
7089000;ES;1221;6636
8081080;ES;1014;6636
8023100;ES;364;6636
8051022;ES;172;6636
7094000;ES;219;6636
7099910;ES;173;6636
7052100;ES;112;6636
8042010;ES;37;6636
3075200;ES;165988;6637
3074240;ES;63915;6637
3074331;ES;36881;6637
3035700;ES;21327;6637
3031100;DK;15369;6637
3036310;ES;9096;6637
3074240;PT;7237;6637
3036310;PT;1704;6637
3054100;SE;196687;6641
3074325;FR;64850;6641
3049100;ES;23917;6641
